disclosure_id,institution_name,transaction_type,transaction_amount,transaction_date,reporting_region,ssn,email,created_at
c2bc85a7-5ec1-4247-a94a-7d954352844c,"Turner, Anderson and Peterson",ACH,62365.0,2025-03-25,W,797-32-4659,kwong@example.net,2026-02-25T19:12:53
a9dcce1e-0edf-4f1c-b073-e6e1ed179468,Marquez-Nelson,WIRE,87362.7,2026-01-05,S,481-43-5466,ssmith@example.com,2026-02-25T19:12:53
31f47d5a-d575-4189-8dfb-02a33a8bb32e,Wells Group,CHECK,83272.47,2025-12-12,S,018-80-9848,jrose@example.org,2026-02-25T19:12:53
55e5a243-c0c4-4350-983c-5cc1903cf096,"Douglas, Scott and Russell",CASH,143512.13,2025-07-30,NE,506-72-0345,courtney84@example.com,2026-02-25T19:12:53
9608a3a1-4f6f-4839-96ee-8200ee602307,Bryan and Sons,ACH,141421.32,2025-11-06,S,843-12-2575,adamphillips@example.net,2026-02-25T19:12:53
476701ec-d009-4bc7-b941-59708fc3322e,Ramsey-Bond,CASH,18799.06,2025-10-07,S,556-48-9899,rebeccahayes@example.org,2026-02-25T19:12:53
a709aa70-a9f7-473a-ad40-95bf0360c32f,Sims PLC,CASH,236008.93,2025-11-21,MW,599-36-3882,xcrawford@example.org,2026-02-25T19:12:53
dbf57614-1ba8-442b-b2c7-02b57e1fb0b2,Miller Ltd,ACH,233300.19,2025-07-08,W,160-81-9481,wmoody@example.org,2026-02-25T19:12:53
70dbb176-b8bf-4e5b-929e-2285110a0eca,Morris Inc,WIRE,55524.07,2026-02-11,S,613-14-9153,halvarez@example.net,2026-02-25T19:12:53
e40cab83-f47b-4f7e-b652-db81f1871c20,Brown-Blair,CARD,241813.63,2025-04-26,NE,356-92-5478,joannabennett@example.net,2026-02-25T19:12:53
9f6cd59c-dce4-426e-8f2c-df2f93555cbc,Dennis PLC,WIRE,98111.45,2025-04-05,S,549-29-2740,jerome66@example.com,2026-02-25T19:12:53
ee99abef-bf3f-4e5f-a745-aa916ca852bc,Martin-Hansen,WIRE,121777.38,2025-05-29,NE,801-59-4087,wvalentine@example.org,2026-02-25T19:12:53
2ba21567-7310-4bdd-9b80-ef058504b331,Patterson-Owens,CASH,119680.34,2025-04-11,W,268-93-5158,billy77@example.net,2026-02-25T19:12:53
6418e437-32bd-4f32-96ad-4b94a9339ae2,Ellis Inc,CHECK,14833.2,2025-12-04,NE,690-81-1582,whitemark@example.org,2026-02-25T19:12:53
4e5b2121-a29e-4473-bc79-7500f0ffe3a0,Lopez-Hernandez,CHECK,176498.13,2025-03-08,NE,308-37-3502,james58@example.org,2026-02-25T19:12:53
42e66f74-15b1-4c3d-85d1-67334d447fd5,Gomez Inc,CASH,55474.51,2025-12-13,W,715-66-8211,russell33@example.net,2026-02-25T19:12:53
2c544f24-8f5e-441d-a279-43915910775b,Rodriguez PLC,WIRE,29021.1,2025-10-30,NE,842-55-2242,tcook@example.org,2026-02-25T19:12:53
3d4e4c49-d6e1-4d4e-b6ad-e947639a0109,"Hall, Lawrence and Bennett",CARD,220866.19,2025-09-14,MW,300-32-1442,ifuller@example.net,2026-02-25T19:12:53
96039ae8-fe4a-4747-9bbf-3a36ad946139,Conner-Dalton,CARD,111919.32,2025-07-16,S,717-85-7835,bparks@example.org,2026-02-25T19:12:53
0c0ca87a-e026-400f-9f83-75308ac3e4ea,Oliver Ltd,CHECK,66781.56,2025-08-10,S,452-02-7070,harrisdaniel@example.net,2026-02-25T19:12:53
6dd7ab97-f6ba-4fa7-9583-83f56267587d,White Inc,CASH,211196.35,2025-11-05,NE,800-69-3941,cthompson@example.org,2026-02-25T19:12:53
d689c71d-73f2-42f5-9b01-aaf5fb9c1118,Hopkins Inc,ACH,113128.48,2025-10-03,NE,369-60-4420,georgedawson@example.net,2026-02-25T19:12:53
59f7e70d-7335-41c9-aad5-8052b2901cfd,"Stafford, Foster and Mitchell",CARD,88461.98,2025-06-12,NE,170-95-1114,walkermaria@example.org,2026-02-25T19:12:53
b2e33fb6-590d-434e-9e61-e53055c35d10,Neal and Sons,CARD,108659.77,2025-07-28,W,604-69-0093,kenneth29@example.net,2026-02-25T19:12:53
0e4ded4c-b767-4822-9562-4f12ce6de461,Russo Ltd,WIRE,211159.2,2026-02-10,MW,664-37-9452,austinandrew@example.com,2026-02-25T19:12:53
c6649af0-d612-4b19-b38e-630f220baa0f,"Garcia, Rice and Moore",CHECK,56452.3,2026-01-16,NE,764-01-9110,wlewis@example.net,2026-02-25T19:12:53
bfe084e5-32e1-401c-b671-d3cf6e28aaf7,Savage-Ford,CASH,160963.47,2026-01-06,NE,250-13-7592,howelllisa@example.org,2026-02-25T19:12:53
75478d45-7b4f-45b3-9233-4cbed4749830,Smith-Ferguson,CASH,175173.7,2025-07-03,NE,192-09-7288,rodriguezmelissa@example.org,2026-02-25T19:12:53
4b744610-7d59-44ca-93d0-f58dc9f5f8bd,Rodriguez-Bryant,CARD,118943.59,2025-11-24,W,834-55-7792,tracy88@example.net,2026-02-25T19:12:53
aa5a8ad0-dbab-48a8-8397-a1121d0a990b,Schmitt-Lee,WIRE,142225.22,2025-04-12,NE,034-23-8772,perezapril@example.net,2026-02-25T19:12:53
9f00be0d-2b9f-4434-9c6e-e144149847b0,"Lewis, Allen and Bowers",CARD,130161.43,2025-05-15,NE,421-63-8108,anthonymatthew@example.org,2026-02-25T19:12:53
0e6d9526-26cc-4f61-90a6-501577d3e1d7,"Higgins, Brown and Gonzalez",CHECK,122947.2,2025-09-15,W,131-99-2587,amandathomas@example.org,2026-02-25T19:12:53
c5cd26a7-e41b-427d-af15-4645fccdab59,Sanchez-Cochran,ACH,161405.11,2025-09-17,W,571-01-9105,ramirezmichael@example.net,2026-02-25T19:12:53
fbb35f72-eb76-413d-9f2c-fe4a67b8a711,"Fuller, Lee and Davis",WIRE,185615.62,2025-11-26,MW,331-01-4029,brookslaurie@example.net,2026-02-25T19:12:53
f90faf60-79b8-46e5-a629-c2a8e25362f9,Lawson PLC,CARD,58493.32,2025-10-12,W,697-63-8059,kimberlybell@example.net,2026-02-25T19:12:53
03517433-4306-49ec-9131-a65748a5571f,Moore PLC,CARD,191882.62,2025-09-30,W,205-41-2183,teresaray@example.net,2026-02-25T19:12:53
af7f06f9-3c09-46e7-b9c3-5e70a8d7323b,Rojas Group,WIRE,167225.45,2025-07-18,NE,480-98-0110,justinboyd@example.com,2026-02-25T19:12:53
d46763ea-ce8c-48ab-bde5-59ca6bf0a399,Ayers Ltd,CARD,243895.01,2025-10-16,S,215-24-5572,caitlin17@example.org,2026-02-25T19:12:53
341846c9-d061-4121-b358-7dd5f8c243ae,Lawrence Group,CARD,136350.95,2026-01-08,S,526-79-0727,knightashley@example.net,2026-02-25T19:12:53
a12fc7ac-9de2-45bc-891a-04290d932a5d,"Burgess, Silva and Conner",ACH,230345.61,2025-03-24,W,021-06-0592,thomaslisa@example.org,2026-02-25T19:12:53
11f5d77c-e567-4ccf-b8fd-43695af897a5,Holt-Moore,ACH,222530.04,2025-08-14,S,541-02-5467,kimwilson@example.org,2026-02-25T19:12:53
573e1d94-1f40-4113-96fa-483368a4623e,Velez-Moreno,CHECK,65740.92,2025-06-05,S,359-65-1908,olsonelizabeth@example.net,2026-02-25T19:12:53
600d744f-be6e-4729-bac7-2b6ca8ceee51,"Zimmerman, Morgan and Gentry",ACH,128774.19,2025-12-14,NE,704-72-1304,cabreraashley@example.org,2026-02-25T19:12:53
de89deef-a6f0-4785-bf74-608351db410c,Huff Group,WIRE,14958.7,2025-10-08,NE,560-31-2608,mwaller@example.com,2026-02-25T19:12:53
3a5aed88-79d1-4843-a629-1237e2a7d1ab,"Jackson, Davis and Larson",ACH,126548.93,2025-07-11,NE,744-01-3234,coxmichael@example.com,2026-02-25T19:12:53
ee858de1-97ec-40d7-8d52-a17aa4c38579,"Simon, Bridges and Stokes",WIRE,195690.15,2025-10-21,S,520-76-6387,erica57@example.net,2026-02-25T19:12:53
47ea695c-aa55-4037-8da6-0925fd86df8b,King LLC,CARD,97034.83,2025-11-12,S,657-26-8066,kyle53@example.net,2026-02-25T19:12:53
f60d0034-17cf-445e-962c-09dc9ac5bc70,Huff LLC,CHECK,144620.77,2025-04-02,W,048-12-4420,anne64@example.net,2026-02-25T19:12:53
3be296a8-d37e-491b-9e91-2049f57bd1ad,Porter-Compton,ACH,181781.08,2025-03-27,NE,112-46-1402,charles63@example.org,2026-02-25T19:12:53
15d2516c-7980-4c8e-9213-a8e176b89535,"Fritz, Burgess and Daniel",ACH,71453.79,2026-02-06,S,246-55-3362,derekgarcia@example.org,2026-02-25T19:12:53
3054df8d-d605-4716-9968-f4d3adcae357,"Vasquez, Atkinson and Davis",CARD,186260.94,2025-10-11,W,315-47-3915,manningjane@example.net,2026-02-25T19:12:53
a97ffbba-83f6-413b-8340-0fd0fbc735e4,Diaz Group,ACH,163124.0,2025-05-24,NE,412-85-1329,williamparrish@example.org,2026-02-25T19:12:53
efcb1466-9347-42b8-9c57-582f6ee41c0c,Bray-Payne,WIRE,88484.62,2025-05-12,MW,455-42-6224,santiagoronald@example.net,2026-02-25T19:12:53
0c070fc0-ea33-4794-b418-3ecc33bc71e7,Williams LLC,CASH,76794.73,2025-08-05,W,785-61-7551,alicia87@example.org,2026-02-25T19:12:53
73100f12-66ad-46cd-8779-81d4901df428,Wilson-Hunter,CASH,223142.12,2026-01-08,NE,826-04-0253,robert79@example.net,2026-02-25T19:12:53
b75f37bc-11ed-4dab-810b-17cb69508592,"Hernandez, Sellers and Fisher",CARD,223823.33,2025-03-30,NE,097-49-2240,leslie46@example.org,2026-02-25T19:12:53
bf2f1cad-e76e-48e8-8a22-be71a13cbb3e,Butler PLC,CARD,94937.36,2025-03-03,NE,060-35-3807,smithjoyce@example.net,2026-02-25T19:12:53
d22d0cdf-2128-495d-bdc2-b79c3106844f,Black Inc,CASH,138185.65,2025-03-13,W,663-96-3954,morgankenneth@example.net,2026-02-25T19:12:53
f2dca966-e0ff-479c-9a4e-582a52669b0f,Johnson LLC,CARD,222390.25,2025-04-20,S,463-44-3843,bradleycontreras@example.com,2026-02-25T19:12:53
521b11c7-28c6-4ed3-a329-812c30a99aa4,"Baker, Vasquez and Duran",CHECK,61760.29,2025-10-22,S,404-27-5030,qbeck@example.com,2026-02-25T19:12:53
7a69158f-1c59-4b78-bf87-6412e2bf28e1,Bradford-Butler,CHECK,89699.0,2025-11-14,W,830-86-2852,amyhoward@example.com,2026-02-25T19:12:53
1c584a18-d516-467e-804a-7aa110273003,Boyle-Yates,ACH,5042.66,2025-10-24,NE,670-58-8834,freemancheryl@example.com,2026-02-25T19:12:53
81d68267-bafb-4a1d-af1d-fca3aa66e2b6,Parker-Rodriguez,CHECK,83958.86,2025-05-30,S,861-21-6557,normantracy@example.com,2026-02-25T19:12:53
33e39506-18e3-4b42-9c1a-2481537d9e6a,"Davis, Flores and Yates",CARD,178988.77,2026-02-18,MW,310-06-2769,folson@example.net,2026-02-25T19:12:53
a3e95fab-23c0-495b-8dcc-00601215b45d,Rhodes Inc,CASH,217288.55,2025-09-18,MW,584-81-9108,holly14@example.org,2026-02-25T19:12:53
a1d8e66c-3d42-4c30-a6df-8c17e3f227ee,Johnson Inc,WIRE,98287.31,2025-09-14,W,470-86-8684,taraalvarado@example.com,2026-02-25T19:12:53
2ad31442-d1c3-492a-b2c2-b33d1c6af9a0,Walls-Stephens,ACH,232603.57,2025-12-08,W,053-54-7330,ryan50@example.com,2026-02-25T19:12:53
b767bac7-f3a1-4dba-9f22-15944a5c95c5,Stephens-Thompson,CHECK,62320.64,2025-10-06,MW,731-86-1762,dwalton@example.net,2026-02-25T19:12:53
490e5165-9dbd-4c60-b00b-5eba5069e0ed,West-Alvarado,ACH,7887.47,2025-09-21,MW,359-94-9460,csmith@example.com,2026-02-25T19:12:53
dbf2bcb1-2967-4ee4-a0c1-275352f7a95b,Barnes Group,CASH,133665.84,2026-01-28,S,226-70-5427,adamsaaron@example.com,2026-02-25T19:12:53
f7efdc67-fc57-459b-ab30-e7d33c6dad90,Rivera-Davis,WIRE,248076.62,2025-10-21,MW,475-32-6259,josephhinton@example.net,2026-02-25T19:12:53
0f524dd5-4176-4ebe-a34f-318915b9d8ca,Sharp-Harper,CHECK,40248.95,2025-09-30,MW,345-69-1728,rodney43@example.com,2026-02-25T19:12:53
b04e2491-9089-45a8-aa20-aace3a46bbb9,"Jackson, Burton and Friedman",CASH,6123.9,2026-02-10,S,412-09-0523,pholt@example.org,2026-02-25T19:12:53
607bb5d5-314c-4d61-9c77-aacd7a1f086f,Gonzalez-Thomas,CARD,145965.94,2025-12-11,NE,593-45-7949,andrewhowe@example.com,2026-02-25T19:12:53
f2eaeaec-eb7b-4179-bd8e-0ebffe2e64e6,"Miller, Cannon and Jimenez",ACH,224314.0,2026-01-29,S,366-67-7052,anthony84@example.com,2026-02-25T19:12:53
a243271d-53a8-46c6-8470-45c6ee737221,"Peterson, Johnson and Meyer",WIRE,57719.14,2025-06-13,MW,350-07-5027,harrisdavid@example.com,2026-02-25T19:12:53
b683b3ea-e8ea-4949-a09f-78194fad0b1c,Callahan LLC,CHECK,124925.32,2025-10-20,S,185-76-4260,khanjulie@example.net,2026-02-25T19:12:53
4a966e4b-35c8-492b-83fb-e8be36377c8d,"Brown, Smith and Richard",CARD,75653.77,2025-12-10,S,420-47-5005,kaitlyn46@example.org,2026-02-25T19:12:53
0a7e4278-3e88-42e1-97fa-239b98d09ab9,Christian PLC,CASH,49741.32,2025-09-05,NE,731-28-5722,boydashley@example.org,2026-02-25T19:12:53
51c29b6a-524f-4335-85a8-c1f1057bbf83,Myers LLC,WIRE,110193.08,2026-01-26,S,189-12-9596,vshaffer@example.net,2026-02-25T19:12:53
afc1306f-2328-4e2e-ab62-8a5afe23c1f6,Chase LLC,CHECK,67199.96,2025-05-03,NE,468-48-8890,vbrown@example.net,2026-02-25T19:12:53
f8e4b103-fd7b-4518-8598-98099906e52b,"Anderson, Beltran and Landry",WIRE,189473.85,2025-12-13,MW,153-76-8655,brauntammy@example.net,2026-02-25T19:12:53
50c7738a-ad97-4de7-b95e-de5201adf5fb,Drake-Nelson,WIRE,159626.0,2025-12-21,NE,358-57-6157,danabowen@example.com,2026-02-25T19:12:53
9f45a71e-5744-4461-93a9-006052dda223,"Fleming, Warren and Rodriguez",ACH,212002.91,2025-06-26,MW,232-08-9051,qburgess@example.net,2026-02-25T19:12:53
56126f95-f570-4641-80f3-1a5cbd3d4ea4,"Martin, Benjamin and Fischer",ACH,156052.64,2025-07-06,S,238-11-7250,pruittbradley@example.com,2026-02-25T19:12:53
99bb6353-c79d-47ad-a673-90ba216cdd41,Maldonado Inc,CHECK,247905.77,2025-06-02,MW,714-71-5046,owebb@example.net,2026-02-25T19:12:53
6439c7d2-c51d-4939-ac6e-37ada00ed463,"Flores, Richardson and Nicholson",ACH,122825.54,2025-08-22,MW,874-57-6101,amy18@example.com,2026-02-25T19:12:53
aec84826-aa76-4327-9853-b2d8190c9fc2,May-Bradley,WIRE,103777.43,2025-07-01,S,505-08-7392,dflores@example.org,2026-02-25T19:12:53
d58d5eef-60d3-4190-aff4-1d54e4ef945d,Hooper and Sons,CASH,54735.26,2025-06-16,W,345-40-8485,henryerin@example.org,2026-02-25T19:12:53
2e021a6c-dfed-4f11-9e53-0ebedc100135,Ray-Smith,ACH,160165.02,2026-02-14,MW,650-49-0234,johnperez@example.net,2026-02-25T19:12:53
fdcd7842-e97b-4eeb-ad19-5e68d7cd9d23,Watson-Jones,CHECK,37628.35,2025-12-18,W,836-66-4353,cranebrett@example.com,2026-02-25T19:12:53
a6aadc48-f52c-44e6-8695-913ab82a00fb,Hudson Ltd,CHECK,33989.18,2025-08-23,NE,859-82-7887,slong@example.org,2026-02-25T19:12:53
49215f8d-2a61-4c11-b1c1-0a90c5ced451,Diaz LLC,ACH,222687.67,2025-10-22,W,736-86-4484,fishershane@example.com,2026-02-25T19:12:53
d0e7e84e-3094-4fb7-a995-be914386588c,Duke LLC,CASH,192438.19,2025-07-26,MW,219-76-8280,hdavila@example.net,2026-02-25T19:12:53
28a794e5-66ce-4e82-8045-ba92177bd3a7,Lee-Walker,CARD,115310.2,2026-02-19,S,378-20-2207,hmann@example.net,2026-02-25T19:12:53
d1930d46-eb1a-4a6f-9e12-9a5f3a2fb89b,"Snow, Clark and Velazquez",ACH,55602.05,2025-07-31,NE,434-75-3832,william29@example.org,2026-02-25T19:12:53
d4e91c98-ac28-4fbd-a9e6-ba762802cf7c,Yoder Inc,ACH,190235.92,2025-11-20,NE,205-86-1550,sarah40@example.com,2026-02-25T19:12:53
bd93b8c5-6271-4d7b-9d59-df9262eac222,Evans-Cooper,WIRE,164253.31,2025-03-28,S,209-97-7140,kbrown@example.org,2026-02-25T19:12:53
773ec62f-1a37-4adf-93f5-e65d338088e9,Harper and Sons,CHECK,244191.72,2025-05-02,NE,514-36-9009,amorales@example.org,2026-02-25T19:12:53
0cd5b491-5e49-434a-987e-93ba595445fc,Elliott-Hall,CARD,239357.25,2025-06-27,S,684-69-9203,christopher07@example.org,2026-02-25T19:12:53
f88ead46-a424-44ff-9bd4-d9ffaa8928f3,"Adams, Obrien and Morrison",CASH,222464.49,2025-11-02,MW,399-99-2654,kabbott@example.org,2026-02-25T19:12:53
75c5aa29-b218-49ff-a9a0-0ee999d374d7,Ware Inc,CHECK,57699.97,2026-02-05,W,155-22-8600,yshepard@example.org,2026-02-25T19:12:53
498344a5-6744-4f1c-8922-0d1a69f7604d,"Thompson, Long and Kemp",ACH,180600.52,2025-06-27,S,264-82-3625,pbaker@example.net,2026-02-25T19:12:53
23a9690e-0787-454e-bdcd-fb649fc0bef1,Moore LLC,CASH,64328.15,2025-08-20,NE,778-75-8671,rmoran@example.net,2026-02-25T19:12:53
c3b6eb1e-3ea1-4821-bc86-30c6eb8235c8,"Foley, Flores and Spencer",CHECK,113285.48,2025-09-22,NE,192-78-3998,fpayne@example.net,2026-02-25T19:12:53
3be5deba-d1ed-4207-b7a2-4a13681f2329,Wright PLC,ACH,148930.55,2025-05-13,NE,167-52-6031,yolandaho@example.com,2026-02-25T19:12:53
066c10c4-e3c4-461f-aa61-c6524946f566,"Klein, Riley and Berg",ACH,244376.56,2025-05-18,NE,460-19-9178,crose@example.org,2026-02-25T19:12:53
3abf78db-fe8d-4c0c-ae22-34953b9338e8,Smith PLC,CHECK,211036.92,2026-02-15,NE,296-29-8203,roger17@example.net,2026-02-25T19:12:53
65f365e8-ecd1-4bfe-bc60-bd626259725a,"Ward, Anderson and Watson",ACH,57877.33,2025-03-15,MW,316-05-9385,shepardrichard@example.net,2026-02-25T19:12:53
1f4ef299-68a0-4f42-8eba-7f20be7bffe5,Rose Inc,CASH,49225.76,2026-01-06,MW,064-37-1059,zryan@example.net,2026-02-25T19:12:53
16b8bb7a-431f-4a9f-8695-aa9c17da8b49,Padilla PLC,WIRE,207285.76,2025-12-29,NE,470-45-8730,adamlee@example.org,2026-02-25T19:12:53
abf5894d-da81-408a-91cf-7bf89dd3bccd,"Blankenship, Cook and Johnson",CARD,110840.16,2025-11-30,MW,552-86-8044,gonzalezalexis@example.net,2026-02-25T19:12:53
29196c09-8240-432e-81a2-1dc8941a2883,"Colon, Young and Gonzalez",CHECK,18683.85,2025-08-11,MW,580-09-1878,hpatel@example.org,2026-02-25T19:12:53
138900f8-8992-4c14-8cc9-a6b9a9c52a53,Monroe-Gibson,CASH,163919.57,2025-08-20,MW,119-17-2690,donnadunn@example.net,2026-02-25T19:12:53
288bc905-8433-4d67-b404-8588f92c8a86,"Moody, Powell and Ryan",ACH,91855.95,2026-02-19,W,270-75-1777,thomassteven@example.net,2026-02-25T19:12:53
bf37f8a5-1b81-4d1a-b97f-2862785cfb72,"Wagner, Young and Roberts",CHECK,66563.2,2025-12-28,NE,876-86-8777,btaylor@example.org,2026-02-25T19:12:53
06013694-e6b1-49b7-abad-62110edd6090,"Arellano, Hernandez and Fisher",CARD,40440.42,2025-07-31,NE,619-35-3453,paynedebra@example.net,2026-02-25T19:12:53
00312770-f85a-424d-8d5d-b68aab6f82f9,"Bennett, Avila and Thompson",WIRE,105023.09,2026-01-07,NE,884-77-9043,nealpatricia@example.org,2026-02-25T19:12:53
406b54e1-653a-406c-819a-20d6702ce7ef,Lewis PLC,CASH,16312.26,2025-09-09,MW,159-29-3100,mcamacho@example.org,2026-02-25T19:12:53
c0731e48-8ac9-4f37-b683-7b63ed8ab1ba,"Fields, Ramsey and Williams",WIRE,46209.97,2025-12-03,S,781-84-1558,ohudson@example.org,2026-02-25T19:12:53
9d59e924-9c05-4aca-84c1-2ed45212adfe,"Allen, Jackson and Rivers",CARD,234053.08,2025-11-06,W,352-40-1675,mcintyrekyle@example.org,2026-02-25T19:12:53
7338f632-2cb4-43c0-b292-3da7ea4c5de6,Schultz Group,CHECK,987.3,2025-06-03,S,453-17-5690,adamspaul@example.com,2026-02-25T19:12:53
6dbc4d44-0b3c-4d9f-910e-b3b3ecfd5a33,Jones LLC,CARD,35527.73,2025-10-09,MW,289-13-6130,yshaw@example.net,2026-02-25T19:12:53
b300f0b8-13c9-47e7-abde-f150e68e73c9,James Group,CARD,63096.33,2025-05-06,NE,179-68-6194,rjefferson@example.org,2026-02-25T19:12:53
9f32634b-f68d-48c3-86df-e3cd865e16bf,Huerta-Mcdonald,CHECK,33484.16,2025-10-14,NE,620-96-9062,vkemp@example.org,2026-02-25T19:12:53
b7cd3bc6-2e64-4197-8d1a-d4c7b7f239bb,Hernandez and Sons,CASH,71262.63,2026-02-08,MW,834-20-7222,christine48@example.org,2026-02-25T19:12:53
8d6c6bb0-b10b-4788-9764-3dda7860627a,"Miller, Hopkins and Frank",CASH,142868.57,2025-08-11,MW,749-80-5766,beverlycampos@example.com,2026-02-25T19:12:53
69b22827-5b9a-4bf4-bf2e-4bdf7319464b,Simon LLC,CHECK,64504.81,2026-02-05,MW,450-06-2072,robertsmonica@example.org,2026-02-25T19:12:53
1531c117-a32d-45ef-a138-799f9b2d3faf,Mckay-Alvarado,CASH,222221.49,2025-09-17,W,640-93-4566,lgolden@example.com,2026-02-25T19:12:53
bbc4bfda-400c-4d3c-918d-d9b5873994f0,"Madden, Snow and Dominguez",ACH,152327.75,2025-03-11,MW,268-45-6555,mckeejason@example.org,2026-02-25T19:12:53
871ef4bd-9523-4512-90c1-b5d5a03e10cb,"Gallagher, Flores and Morris",CARD,169365.22,2025-03-31,W,469-55-7830,jacqueline10@example.net,2026-02-25T19:12:53
0c7739a8-5304-4107-96b3-d7de46e970e7,Johnston-Dixon,CASH,52710.32,2025-10-13,S,557-64-9967,patrickrodriguez@example.net,2026-02-25T19:12:53
af56b109-c290-4ab4-9921-17c43f2cd7c8,"Buck, Cooper and Cox",CASH,67476.7,2025-07-07,NE,131-54-7037,keith55@example.com,2026-02-25T19:12:53
45c75a80-76c4-49ef-9f5b-056d984f079c,Rodriguez Group,CARD,235694.18,2025-07-14,W,815-10-6416,earroyo@example.net,2026-02-25T19:12:53
9bcbe849-24dc-4a1f-b505-d4ef080f71fd,Phillips-Mckinney,CARD,159965.8,2025-12-07,S,054-23-4730,luisburnett@example.com,2026-02-25T19:12:53
fbcd55f7-08bb-4574-b56e-f54107a127f2,"Smith, Perez and Lewis",ACH,121339.24,2025-12-05,MW,440-24-9453,wgreen@example.net,2026-02-25T19:12:53
ae4972c3-fa62-4c5e-80f3-3c83b2596164,Ellis-Dennis,CASH,216384.87,2025-09-18,NE,317-27-0231,crosbycynthia@example.org,2026-02-25T19:12:53
69024389-44d0-48a1-bdd7-a2c0b761eb67,Cruz Ltd,CARD,66806.49,2025-05-23,MW,234-54-3648,danielle57@example.com,2026-02-25T19:12:53
268e6575-3755-45e2-a626-389d29517ac2,Giles-Thompson,WIRE,34663.58,2025-10-26,NE,549-13-9439,norrisjason@example.com,2026-02-25T19:12:53
502d1f53-3865-4ce8-abae-0eacc5a92190,Johnson LLC,CARD,41714.15,2025-08-15,NE,636-52-9984,christopher82@example.net,2026-02-25T19:12:53
c061f63c-ee30-4420-94be-353c23b5d9f2,Sanchez-Shah,CASH,232837.41,2025-12-02,NE,178-35-4367,evaughn@example.net,2026-02-25T19:12:53
a7e526ff-2e91-4d18-9f1a-170922ef68ba,Maxwell Ltd,CARD,199099.92,2025-12-09,NE,547-88-0348,kaylataylor@example.com,2026-02-25T19:12:53
85c9b5e0-f864-47d7-a4ad-818557dcaf59,Davis Group,WIRE,62839.77,2025-05-14,MW,138-61-1904,angelaoneill@example.net,2026-02-25T19:12:53
c7756bbf-a322-4289-bd8e-15c50714c0c2,Aguilar-Warner,CASH,147758.92,2025-07-14,W,776-85-8451,tgordon@example.org,2026-02-25T19:12:53
15573b2d-6146-4cb8-9728-b2c0a15a250e,"Grimes, Evans and Merritt",WIRE,120226.7,2026-01-23,S,139-78-9886,munozstephanie@example.net,2026-02-25T19:12:53
f615c7e2-3eb0-44c6-af8f-7e4c7c9fbc5a,Cohen Group,ACH,238371.27,2025-10-29,MW,779-82-0538,dstanton@example.org,2026-02-25T19:12:53
c3ab2e7c-f1e1-4128-98af-495c72337313,Robinson-Maldonado,CARD,211560.87,2025-09-18,MW,573-28-4255,sthomas@example.com,2026-02-25T19:12:53
1816bb28-6fe5-4ab0-9cab-5f45db9c3dad,Hernandez Inc,CHECK,39025.67,2025-06-27,NE,423-09-4517,carrolldebbie@example.net,2026-02-25T19:12:53
e20c9784-6edc-44f4-baf9-b0bdbdbc6b0f,Martinez-Vang,CHECK,194655.07,2025-05-01,MW,169-66-6811,joseph88@example.com,2026-02-25T19:12:53
ff59e1eb-9ef2-4f8e-96bc-34ce74060d36,Moore PLC,CASH,37695.49,2025-05-31,S,855-05-5731,rossmelissa@example.net,2026-02-25T19:12:53
cfabcc69-8d9d-4b2e-a72b-95a86e161eb1,Ashley-James,CHECK,39446.33,2025-10-15,MW,335-31-4513,jonesjohn@example.com,2026-02-25T19:12:53
b6e05ef3-a09d-4084-95d7-cf4c10856c41,Mcconnell Group,CASH,215586.21,2025-10-07,MW,683-36-9368,manningjacob@example.net,2026-02-25T19:12:53
8cb82afc-d659-4a3e-8b80-e270325f9796,Boone-Fry,CARD,139030.04,2025-07-07,S,704-17-7474,quinntiffany@example.net,2026-02-25T19:12:53
a8b9c0fd-9dfe-462a-ae70-142317452966,Hoover and Sons,ACH,229100.77,2025-07-15,S,014-23-9420,oconnorsydney@example.net,2026-02-25T19:12:53
07759139-32e9-499d-8416-ad3191df10df,"Reed, Rios and Hernandez",CASH,186606.68,2025-06-08,W,170-06-9011,lloyddebra@example.net,2026-02-25T19:12:53
8bfd5091-5489-40bb-8dc0-55b519559eb9,"Pham, Holland and Baker",CARD,3494.4,2025-05-29,MW,742-03-4464,morgandelacruz@example.org,2026-02-25T19:12:53
eaf433c8-543c-45bf-8e74-76e5c55f25ab,"Jenkins, Reed and Cummings",WIRE,169964.66,2026-02-04,NE,283-70-2877,swatkins@example.com,2026-02-25T19:12:53
076b0f64-d3d1-443c-98a0-c33dcf3726c7,"Taylor, May and Pittman",ACH,147029.85,2026-01-31,W,843-13-7386,dannyperez@example.org,2026-02-25T19:12:53
d2e4fc03-08bc-4c65-8e05-336b6eb54ec7,Brennan-Curtis,CASH,133488.32,2025-03-02,W,128-75-4022,emilydelacruz@example.com,2026-02-25T19:12:53
ed9c9a6a-85c8-416e-a82e-abfd54740ff6,Porter LLC,CARD,218710.25,2025-04-08,W,604-77-1916,jonathan16@example.org,2026-02-25T19:12:53
e37fa90e-0403-460c-b24c-47a33098a538,"Smith, Hicks and Ramirez",WIRE,239284.74,2025-11-14,S,895-54-2418,perezandrew@example.net,2026-02-25T19:12:53
